variant_id,model_id,family,operator,params_json,edits_json,exec_overrides_json,description,generator_seed
m-scale_capacitance-89741c983b,migliore2005_ca1_soma,biophysical,scale_capacitance,"{""changes"":[{""attribute"":""value"",""locator"":""/neuroml[@id='SomaOnly_allCml']/cell[@id='SomaOnly_allCml']/biophysicalProperties[@id='biophys']/membraneProperties[1]/specificCapacitance[1]"",""new"":""0.5 uF_per_cm2"",""old"":""1.0 uF_per_cm2""}],""element"":""specificCapacitance"",""element_id"":null,""factor"":0.5}","[{""action"":""set"",""attribute"":""value"",""file"":""neuroConstruct/generatedNeuroML2/SomaOnly_allCml.cell.nml"",""locator"":""/neuroml[@id='SomaOnly_allCml']/cell[@id='SomaOnly_allCml']/biophysicalProperties[@id='biophys']/membraneProperties[1]/specificCapacitance[1]"",""new"":""0.5 uF_per_cm2"",""note"":""scale_capacitance"",""old"":""1.0 uF_per_cm2""}]",{},"scale_capacitance at neuroConstruct/generatedNeuroML2/SomaOnly_allCml.cell.nml:/neuroml[@id='SomaOnly_allCml']/cell[@id='SomaOnly_allCml']/biophysicalProperties[@id='biophys']/membraneProperties[1]/specificCapacitance[1] {""element"": ""specificCapacitance"", ""element_id"": null, ""factor"": 0.5} value: '1.0 uF_per_cm2' -> '0.5 uF_per_cm2'",20260917
m-scale_gate_time_constant-31e82d8467,migliore2005_ca1_soma,biophysical,scale_gate_time_constant,"{""changes"":[{""attribute"":""fixedQ10"",""locator"":""/neuroml[@id='kad']/ionChannel[@id='kad']/gate[@id='l']/q10Settings[1]"",""new"":""0.8"",""old"":""1""}],""channel"":""kad"",""factor"":0.8,""gate"":""l"",""mechanism"":""q10_scale""}","[{""action"":""set"",""attribute"":""fixedQ10"",""file"":""neuroConstruct/generatedNeuroML2/kad.channel.nml"",""locator"":""/neuroml[@id='kad']/ionChannel[@id='kad']/gate[@id='l']/q10Settings[1]"",""new"":""0.8"",""note"":""scale_gate_time_constant"",""old"":""1""}]",{},"scale_gate_time_constant at neuroConstruct/generatedNeuroML2/kad.channel.nml:/neuroml[@id='kad']/ionChannel[@id='kad']/gate[@id='l'] {""channel"": ""kad"", ""factor"": 0.8, ""gate"": ""l"", ""mechanism"": ""q10_scale""} fixedQ10: '1' -> '0.8'",20260917
m-scale_gate_time_constant-88eeff0e4c,migliore2005_ca1_soma,biophysical,scale_gate_time_constant,"{""channel"":""kdr"",""factor"":2.0,""gate"":""n"",""mechanism"":""q10_insert""}","[{""action"":""insert"",""attribute"":null,""file"":""neuroConstruct/generatedNeuroML2/kdr.channel.nml"",""locator"":""/neuroml[@id='kdr']/ionChannel[@id='kdr']/gate[@id='n']/q10Settings[1]"",""new"":""<q10Settings xmlns=\""http://www.neuroml.org/schema/neuroml2\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" type=\""q10Fixed\"" fixedQ10=\""2\""/>"",""note"":""scale_gate_time_constant"",""old"":null}]",{},"scale_gate_time_constant at neuroConstruct/generatedNeuroML2/kdr.channel.nml:/neuroml[@id='kdr']/ionChannel[@id='kdr']/gate[@id='n'] {""channel"": ""kdr"", ""factor"": 2.0, ""gate"": ""n"", ""mechanism"": ""q10_insert""} ",20260917
m-shift_gate_midpoint-81196088fb,migliore2005_ca1_soma,kinetics,shift_gate_midpoint,"{""changes"":[{""attribute"":""midpoint"",""locator"":""/neuroml[@id='na3']/ionChannel[@id='na3']/gate[@id='m']/forwardRate[1]"",""new"":""-35mV"",""old"":""-30mV""},{""attribute"":""midpoint"",""locator"":""/neuroml[@id='na3']/ionChannel[@id='na3']/gate[@id='m']/reverseRate[1]"",""new"":""-35mV"",""old"":""-30mV""}],""channel"":""na3"",""delta_mV"":-5.0,""gate"":""m"",""mechanism"":""rates""}","[{""action"":""set"",""attribute"":""midpoint"",""file"":""neuroConstruct/generatedNeuroML2/na3.channel.nml"",""locator"":""/neuroml[@id='na3']/ionChannel[@id='na3']/gate[@id='m']/forwardRate[1]"",""new"":""-35mV"",""note"":""shift_gate_midpoint"",""old"":""-30mV""},{""action"":""set"",""attribute"":""midpoint"",""file"":""neuroConstruct/generatedNeuroML2/na3.channel.nml"",""locator"":""/neuroml[@id='na3']/ionChannel[@id='na3']/gate[@id='m']/reverseRate[1]"",""new"":""-35mV"",""note"":""shift_gate_midpoint"",""old"":""-30mV""}]",{},"shift_gate_midpoint at neuroConstruct/generatedNeuroML2/na3.channel.nml:/neuroml[@id='na3']/ionChannel[@id='na3']/gate[@id='m'] {""channel"": ""na3"", ""delta_mV"": -5.0, ""gate"": ""m"", ""mechanism"": ""rates""} midpoint: '-30mV' -> '-35mV'; midpoint: '-30mV' -> '-35mV'",20260917
m-shift_gate_midpoint-f1b7d12414,migliore2005_ca1_soma,kinetics,shift_gate_midpoint,"{""changes"":[{""attribute"":""midpoint"",""locator"":""/neuroml[@id='nax']/ionChannel[@id='nax']/gate[@id='m']/forwardRate[1]"",""new"":""-20mV"",""old"":""-30mV""},{""attribute"":""midpoint"",""locator"":""/neuroml[@id='nax']/ionChannel[@id='nax']/gate[@id='m']/reverseRate[1]"",""new"":""-20mV"",""old"":""-30mV""}],""channel"":""nax"",""delta_mV"":10.0,""gate"":""m"",""mechanism"":""rates""}","[{""action"":""set"",""attribute"":""midpoint"",""file"":""neuroConstruct/generatedNeuroML2/nax.channel.nml"",""locator"":""/neuroml[@id='nax']/ionChannel[@id='nax']/gate[@id='m']/forwardRate[1]"",""new"":""-20mV"",""note"":""shift_gate_midpoint"",""old"":""-30mV""},{""action"":""set"",""attribute"":""midpoint"",""file"":""neuroConstruct/generatedNeuroML2/nax.channel.nml"",""locator"":""/neuroml[@id='nax']/ionChannel[@id='nax']/gate[@id='m']/reverseRate[1]"",""new"":""-20mV"",""note"":""shift_gate_midpoint"",""old"":""-30mV""}]",{},"shift_gate_midpoint at neuroConstruct/generatedNeuroML2/nax.channel.nml:/neuroml[@id='nax']/ionChannel[@id='nax']/gate[@id='m'] {""channel"": ""nax"", ""delta_mV"": 10.0, ""gate"": ""m"", ""mechanism"": ""rates""} midpoint: '-30mV' -> '-20mV'; midpoint: '-30mV' -> '-20mV'",20260917
m-scale_gate_slope-cc901a1db6,migliore2005_ca1_soma,kinetics,scale_gate_slope,"{""changes"":[{""attribute"":""scale"",""locator"":""/neuroml[@id='na3']/ionChannel[@id='na3']/gate[@id='m']/forwardRate[1]"",""new"":""5.76mV"",""old"":""7.2mV""},{""attribute"":""scale"",""locator"":""/neuroml[@id='na3']/ionChannel[@id='na3']/gate[@id='m']/reverseRate[1]"",""new"":""-5.76mV"",""old"":""-7.2mV""}],""channel"":""na3"",""factor"":0.8,""gate"":""m"",""mechanism"":""rates""}","[{""action"":""set"",""attribute"":""scale"",""file"":""neuroConstruct/generatedNeuroML2/na3.channel.nml"",""locator"":""/neuroml[@id='na3']/ionChannel[@id='na3']/gate[@id='m']/forwardRate[1]"",""new"":""5.76mV"",""note"":""scale_gate_slope"",""old"":""7.2mV""},{""action"":""set"",""attribute"":""scale"",""file"":""neuroConstruct/generatedNeuroML2/na3.channel.nml"",""locator"":""/neuroml[@id='na3']/ionChannel[@id='na3']/gate[@id='m']/reverseRate[1]"",""new"":""-5.76mV"",""note"":""scale_gate_slope"",""old"":""-7.2mV""}]",{},"scale_gate_slope at neuroConstruct/generatedNeuroML2/na3.channel.nml:/neuroml[@id='na3']/ionChannel[@id='na3']/gate[@id='m'] {""channel"": ""na3"", ""factor"": 0.8, ""gate"": ""m"", ""mechanism"": ""rates""} scale: '7.2mV' -> '5.76mV'; scale: '-7.2mV' -> '-5.76mV'",20260917
m-shift_forward_rate_midpoint-8e309ecd33,migliore2005_ca1_soma,kinetics,shift_forward_rate_midpoint,"{""changes"":[{""attribute"":""midpoint"",""locator"":""/neuroml[@id='na3']/ionChannel[@id='na3']/gate[@id='m']/forwardRate[1]"",""new"":""-25mV"",""old"":""-30mV""}],""channel"":""na3"",""delta_mV"":5.0,""gate"":""m"",""mechanism"":""forward_rate""}","[{""action"":""set"",""attribute"":""midpoint"",""file"":""neuroConstruct/generatedNeuroML2/na3.channel.nml"",""locator"":""/neuroml[@id='na3']/ionChannel[@id='na3']/gate[@id='m']/forwardRate[1]"",""new"":""-25mV"",""note"":""shift_forward_rate_midpoint"",""old"":""-30mV""}]",{},"shift_forward_rate_midpoint at neuroConstruct/generatedNeuroML2/na3.channel.nml:/neuroml[@id='na3']/ionChannel[@id='na3']/gate[@id='m'] {""channel"": ""na3"", ""delta_mV"": 5.0, ""gate"": ""m"", ""mechanism"": ""forward_rate""} midpoint: '-30mV' -> '-25mV'",20260917
m-increase_dt-3ec3095c52,migliore2005_ca1_soma,numerical,increase_dt,"{""changes"":[{""attribute"":""step"",""locator"":""/Lems[1]/Component[@id='sim1']"",""new"":""0.004ms"",""old"":""0.001ms""}],""factor"":4}","[{""action"":""set"",""attribute"":""step"",""file"":""neuroConstruct/generatedNeuroML2/LEMS_CA1PyramidalCell.xml"",""locator"":""/Lems[1]/Component[@id='sim1']"",""new"":""0.004ms"",""note"":""increase_dt"",""old"":""0.001ms""}]","{""dt_factor"":4}","increase_dt at neuroConstruct/generatedNeuroML2/LEMS_CA1PyramidalCell.xml:/Lems[1]/Component[@id='sim1'] {""factor"": 4} step: '0.001ms' -> '0.004ms'",20260917
m-solver_config-bb73c031e0,migliore2005_ca1_soma,numerical,solver_config,"{""mechanism"":""insert_meta"",""method"":""eulertree""}","[{""action"":""insert"",""attribute"":null,""file"":""neuroConstruct/generatedNeuroML2/LEMS_CA1PyramidalCell.xml"",""locator"":""/Lems[1]/Component[@id='sim1']/Meta[1]"",""new"":""<Meta xmlns=\""http://www.neuroml.org/lems/0.7.2\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" for=\""jlems\"" method=\""eulertree\""/>"",""note"":""solver_config"",""old"":null}]","{""integrator_method"":""eulertree""}","solver_config at neuroConstruct/generatedNeuroML2/LEMS_CA1PyramidalCell.xml:/Lems[1]/Component[@id='sim1'] {""mechanism"": ""insert_meta"", ""method"": ""eulertree""} ",20260917
m-recording_resolution-300af361e7,migliore2005_ca1_soma,numerical,recording_resolution,"{""sample_every_ms"":0.05}",[],"{""sample_every_ms"":0.05}","recording_resolution at exec:exec_overrides.sample_every_ms {""sample_every_ms"": 0.05} ",20260917
m-wrong_channel-5a74a3ef79,migliore2005_ca1_soma,reference,wrong_channel,"{""changes"":[{""attribute"":""ionChannel"",""locator"":""/neuroml[@id='SomaOnly_allCml']/cell[@id='SomaOnly_allCml']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='pasCA1_all']"",""new"":""na3"",""old"":""pasCA1""}],""element_id"":""pasCA1_all"",""new_species"":""na"",""old_species"":""non_specific""}","[{""action"":""set"",""attribute"":""ionChannel"",""file"":""neuroConstruct/generatedNeuroML2/SomaOnly_allCml.cell.nml"",""locator"":""/neuroml[@id='SomaOnly_allCml']/cell[@id='SomaOnly_allCml']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='pasCA1_all']"",""new"":""na3"",""note"":""wrong_channel"",""old"":""pasCA1""}]",{},"wrong_channel at neuroConstruct/generatedNeuroML2/SomaOnly_allCml.cell.nml:/neuroml[@id='SomaOnly_allCml']/cell[@id='SomaOnly_allCml']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='pasCA1_all'] {""element_id"": ""pasCA1_all"", ""new_species"": ""na"", ""old_species"": ""non_specific""} ionChannel: 'pasCA1' -> 'na3'",20260917
m-omit_include-a09fc3abff,migliore2005_ca1_soma,reference,omit_include,"{""href"":""hd__vhalflmin73.channel.nml"",""removed"":""<include xmlns=\""http://www.neuroml.org/schema/neuroml2\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" href=\""hd__vhalflmin73.channel.nml\""/>""}","[{""action"":""remove"",""attribute"":null,""file"":""neuroConstruct/generatedNeuroML2/SomaOnly_allCml.cell.nml"",""locator"":""/neuroml[@id='SomaOnly_allCml']/include[1]"",""new"":null,""note"":""omit_include"",""old"":""<include xmlns=\""http://www.neuroml.org/schema/neuroml2\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" href=\""hd__vhalflmin73.channel.nml\""/>""}]",{},"omit_include at neuroConstruct/generatedNeuroML2/SomaOnly_allCml.cell.nml:/neuroml[@id='SomaOnly_allCml']/include[1] {""href"": ""hd__vhalflmin73.channel.nml"", ""removed"": ""<include xmlns=\""http://www.neuroml.org/schema/neuroml2\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" href=\""hd__vhalflmin73.channel.nml\""/>""} ",20260917
m-duplicate_conductance-f1055b2803,migliore2005_ca1_soma,reference,duplicate_conductance,"{""new_id"":""kdr_all_dup"",""source_id"":""kdr_all""}","[{""action"":""insert"",""attribute"":null,""file"":""neuroConstruct/generatedNeuroML2/SomaOnly_allCml.cell.nml"",""locator"":""/neuroml[@id='SomaOnly_allCml']/cell[@id='SomaOnly_allCml']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='kdr_all_dup']"",""new"":""<channelDensity xmlns=\""http://www.neuroml.org/schema/neuroml2\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" condDensity=\""10.0 mS_per_cm2\"" id=\""kdr_all_dup\"" ionChannel=\""kdr\"" ion=\""k\"" erev=\""-90.0 mV\""/>"",""note"":""duplicate_conductance"",""old"":null}]",{},"duplicate_conductance at neuroConstruct/generatedNeuroML2/SomaOnly_allCml.cell.nml:/neuroml[@id='SomaOnly_allCml']/cell[@id='SomaOnly_allCml']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='kdr_all'] {""new_id"": ""kdr_all_dup"", ""source_id"": ""kdr_all""} ",20260917
m-wrong_compatible_component-0638e400a0,migliore2005_ca1_soma,reference,wrong_compatible_component,"{""changes"":[{""attribute"":""ionChannel"",""locator"":""/neuroml[@id='SomaOnly_allCml']/cell[@id='SomaOnly_allCml']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='kdr_all']"",""new"":""kap"",""old"":""kdr""}],""element_id"":""kdr_all"",""new_species"":""k"",""old_species"":""k""}","[{""action"":""set"",""attribute"":""ionChannel"",""file"":""neuroConstruct/generatedNeuroML2/SomaOnly_allCml.cell.nml"",""locator"":""/neuroml[@id='SomaOnly_allCml']/cell[@id='SomaOnly_allCml']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='kdr_all']"",""new"":""kap"",""note"":""wrong_compatible_component"",""old"":""kdr""}]",{},"wrong_compatible_component at neuroConstruct/generatedNeuroML2/SomaOnly_allCml.cell.nml:/neuroml[@id='SomaOnly_allCml']/cell[@id='SomaOnly_allCml']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='kdr_all'] {""element_id"": ""kdr_all"", ""new_species"": ""k"", ""old_species"": ""k""} ionChannel: 'kdr' -> 'kap'",20260917
